UPN,Detected,Pile_Height,Top_X,Top_Y,Top_Z,Bot_X,Bot_Y,Bot_Z,Lean_East_Deg,Lean_North_Deg,Tracker_Slope_Pct,Elv_Dz_Deg,Abs_Elv_Dz,Bot_X_1ft,Bot_Y_1ft,Bot_Z_1ft
28527.0,True,4.124344919999999,2262962.737438,366110.144828,910.02756792,2262962.7254,366110.14368,905.903223,0.16723252889913454,0.015948121470842125,0.5309931147256575,0.0,0.0,2262962.7254,366110.14368,905.903223
47805.0,True,4.262037400000054,2262962.689897,366085.166297,909.8949334,2262962.6866110004,366085.143023,905.632896,0.0441746147891422,0.3128758841152859,0.6263242016536381,0.0,0.0,2262962.6866110004,366085.143023,905.632896
28540.0,True,4.051544100000001,2262962.551234,366060.19027200004,909.7385001,2262962.5959099997,366060.1902875,905.686956,-0.6317696238515822,-0.00021919577270068658,-0.05828462514080199,0.0,0.0,2262962.5959099997,366060.1902875,905.686956
28526.0,True,4.234809560000031,2262962.689902,366033.616799,909.75398856,2262962.6711775,366033.624175,905.519179,0.25333555819341314,-0.09979509963829969,-0.2522149871237275,0.0,0.0,2262962.6711775,366033.624175,905.519179
28524.0,True,3.8852024300000494,2262962.633934,366007.04672,909.82100243,2262962.6282019997,366007.011652,905.9358,0.0845307793535568,0.51714006384654,-0.8093167631765337,0.0,0.0,2262962.6282019997,366007.011652,905.9358
28523.0,True,4.168657940000003,2262962.6978,365980.546109,910.03547694,2262962.6864695,365980.5287435,905.866819,0.1557307542395563,0.23867731944635295,1.3354508731146089,0.0,0.0,2262962.6864695,365980.5287435,905.866819
28522.0,True,3.879536929999972,2262962.637044,365953.814082,909.67848293,2262962.650718,365953.8039385,905.798946,-0.20194658489459982,0.1498061303189644,1.934689198193321,0.0,0.0,2262962.650718,365953.8039385,905.798946
28521.0,True,3.3915130599999657,2262962.6459035,365927.2857465,909.16524206,2262962.669792,365927.287468,905.773729,-0.4035625379198393,-0.02908279428147864,2.6211606019795424,0.0,0.0,2262962.669792,365927.287468,905.773729
28520.0,True,4.105998600000021,2262962.695294,365900.753902,908.4697986,2262962.6965159997,365900.74109300005,904.3638,-0.01705198178611056,0.1787383117496688,4.124544944330482,0.0,0.0,2262962.6965159997,365900.74109300005,904.3638
28519.0,True,4.219569659999934,2262962.766934,365874.12800799997,907.3715976599999,2262962.7462219996,365874.105117,903.152028,0.28123736978079705,0.3108243083148068,3.835688576467189,0.0,0.0,2262962.7462219996,365874.105117,903.152028
44852.0,True,3.879180079999969,2262962.77948,365847.545624,906.35198008,2262962.77245,365847.5273725,902.4728,0.1038335110798414,0.26957402952112375,-1.7570494726759593,0.0,0.0,2262962.77245,365847.5273725,902.4728
44853.0,True,4.080900000000042,2262982.2023165002,366322.75413400005,914.7086,2262982.2202930003,366322.782124,910.6277,-0.25238818002709706,-0.39297305007531236,3.6531002139268263,0.0,0.0,2262982.2202930003,366322.782124,910.6277
