UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
23340,374045.136,2266387.434,850.604,BS_INV-02_B_S01,2/12/2026
23341,374071.623,2266406.903,851.231,BS_INV-02_B_S01,2/12/2026
23342,374071.52,2266387.463,851.037,BS_INV-02_B_S01,2/12/2026
23343,374124.694,2266387.399,852.346,BS_INV-02_B_S01,2/12/2026
23344,374151.295,2266387.376,852.58,BS_INV-02_B_S01,2/12/2026
23345,374177.915,2266387.372,852.759,BS_INV-02_B_S01,2/12/2026
23346,374204.552,2266387.389,852.734,BS_INV-02_B_S01,2/12/2026
23347,374254.276,2266387.387,852.801,BS_INV-02_B_S01,2/12/2026
23348,374280.863,2266387.389,852.686,BS_INV-02_B_S01,2/12/2026
23349,374307.4,2266387.348,852.672,BS_INV-02_B_S01,2/12/2026
23350,374334.091,2266387.313,852.528,BS_INV-02_B_S01,2/12/2026
23351,374360.736,2266387.373,852.696,BS_INV-02_B_S01,2/12/2026
23352,374387.188,2266387.396,852.808,BS_INV-02_B_S01,2/12/2026
23353,374413.933,2266387.411,853.234,BS_INV-02_B_S01,2/12/2026
23354,374044.902,2266367.938,849.741,BS_INV-02_B_S01,2/12/2026
23355,374071.556,2266367.87,850.795,BS_INV-02_B_S01,2/12/2026
23356,374098.133,2266387.372,851.742,BS_INV-02_B_S01,2/12/2026
23357,374334.001,2266465.455,857.003,BS_INV-02_B_S01,2/12/2026
23358,374045.018,2266406.903,850.642,BS_INV-02_B_S01,2/12/2026
23359,374387.175,2266426.411,855.121,BS_INV-02_B_S01,2/12/2026
23360,374387.165,2266465.395,857.851,BS_INV-02_B_S01,2/12/2026
23361,374413.764,2266465.386,858.078,BS_INV-02_B_S01,2/12/2026
23362,374044.961,2266445.949,851.693,BS_INV-02_B_S01,2/12/2026
23363,374071.503,2266445.908,852.333,BS_INV-02_B_S01,2/12/2026
23364,374098.123,2266445.977,852.735,BS_INV-02_B_S01,2/12/2026
23365,374124.757,2266445.983,853.404,BS_INV-02_B_S01,2/12/2026
23366,374151.272,2266446.003,853.945,BS_INV-02_B_S01,2/12/2026
23367,374177.922,2266445.931,854.637,BS_INV-02_B_S01,2/12/2026
23368,374204.495,2266446,855.066,BS_INV-02_B_S01,2/12/2026
23369,374254.301,2266445.942,855.625,BS_INV-02_B_S01,2/12/2026
23370,374280.894,2266445.942,855.831,BS_INV-02_B_S01,2/12/2026
23371,374307.481,2266445.911,856.033,BS_INV-02_B_S01,2/12/2026
23372,374334.081,2266445.915,856.203,BS_INV-02_B_S01,2/12/2026
23373,374413.858,2266426.544,855.259,BS_INV-02_B_S01,2/12/2026
23374,374360.653,2266445.981,856.397,BS_INV-02_B_S01,2/12/2026
23375,374413.785,2266445.898,856.884,BS_INV-02_B_S01,2/12/2026
23376,374045.013,2266426.47,850.811,BS_INV-02_B_S01,2/12/2026
23377,374071.561,2266426.438,851.639,BS_INV-02_B_S01,2/12/2026
23378,374098.246,2266426.43,852.139,BS_INV-02_B_S01,2/12/2026
23379,374124.698,2266426.41,852.941,BS_INV-02_B_S01,2/12/2026
23380,374151.449,2266426.43,853.563,BS_INV-02_B_S01,2/12/2026
23381,374177.909,2266426.418,853.81,BS_INV-02_B_S01,2/12/2026
23382,374204.493,2266426.462,854.415,BS_INV-02_B_S01,2/12/2026
23383,374254.384,2266426.423,854.613,BS_INV-02_B_S01,2/12/2026
23384,374280.923,2266426.426,854.728,BS_INV-02_B_S01,2/12/2026
23385,374307.438,2266426.416,854.917,BS_INV-02_B_S01,2/12/2026
23386,374334.095,2266426.395,855.361,BS_INV-02_B_S01,2/12/2026
23387,374360.748,2266426.449,855.16,BS_INV-02_B_S01,2/12/2026
23388,374387.18,2266445.971,856.646,BS_INV-02_B_S01,2/12/2026
32552,373870.862,2265997.345,852.646,BS_INV-02_B_S01,2/12/2026
32553,373848.646,2265997.34,852.722,BS_INV-02_B_S01,2/12/2026
32554,373798.718,2265997.477,853.483,BS_INV-02_B_S01,2/12/2026
32555,373772.235,2265997.416,853.598,BS_INV-02_B_S01,2/12/2026
32556,373745.636,2265997.37,853.034,BS_INV-02_B_S01,2/12/2026
32557,373718.992,2265997.412,852.177,BS_INV-02_B_S01,2/12/2026
32558,373692.533,2265997.408,851.186,BS_INV-02_B_S01,2/12/2026
32559,373665.878,2265997.441,850.121,BS_INV-02_B_S01,2/12/2026
32560,373639.476,2265997.391,848.27,BS_INV-02_B_S01,2/12/2026
