UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
26054,365481.8367,2262182.683,905.5332168,BS_INV-23_T_S02,1/7/2026
43654,365797.61994949996,2262533.796,902.13008,BS_INV-23_T_S02,1/7/2026
26053,365455.28867499996,2262182.656,905.2212,BS_INV-23_T_S02,1/7/2026
7477,365770.8792,2262533.73,901.8790385,BS_INV-23_T_S02,1/7/2026
26052,365428.66234349995,2262182.7078825003,904.9684387,BS_INV-23_T_S02,1/7/2026
7476,365744.4532,2262533.706,901.7733601,BS_INV-23_T_S02,1/7/2026
26051,365402.1568,2262182.696,905.2443637,BS_INV-23_T_S02,1/7/2026
26050,365375.52581200004,2262182.692,905.6291587,BS_INV-23_T_S02,1/7/2026
7475,365717.89954599994,2262533.6377210002,901.7950217599999,BS_INV-23_T_S02,1/7/2026
42036,365348.9317,2262182.687,906.0415519999999,BS_INV-23_T_S02,1/7/2026
7474,365691.2903,2262533.726,901.7521826,BS_INV-23_T_S02,1/7/2026
42035,365322.22870800004,2262182.8367999997,906.6141328,BS_INV-23_T_S02,1/7/2026
7473,365664.7879,2262533.689,901.6850815,BS_INV-23_T_S02,1/7/2026
42034,365797.6109,2262202.185,899.8771864,BS_INV-23_T_S02,1/7/2026
7472,365638.1468,2262533.755,901.8288735,BS_INV-23_T_S02,1/7/2026
42049,365771.00005000003,2262202.353,901.4896479,BS_INV-23_T_S02,1/7/2026
7485,365611.5854,2262533.6215500003,902.2458139,BS_INV-23_T_S02,1/7/2026
26049,365744.4108,2262202.3335539997,902.6474806,BS_INV-23_T_S02,1/7/2026
7471,365584.88035500003,2262533.7012600005,902.6816255,BS_INV-23_T_S02,1/7/2026
26048,365717.93793200003,2262202.211,903.3966885,BS_INV-23_T_S02,1/7/2026
26047,365691.2814,2262202.29,903.9459999200001,BS_INV-23_T_S02,1/7/2026
26060,365664.6005,2262202.1815400003,904.2739504499999,BS_INV-23_T_S02,1/7/2026
46307,365559.9799,2262533.8545545004,903.4133350000001,BS_INV-23_T_S02,1/7/2026
26046,365638.0985,2262202.21,904.1926753,BS_INV-23_T_S02,1/7/2026
7469,365535.11982799997,2262533.71,903.7575161,BS_INV-23_T_S02,1/7/2026
26044,365611.4818,2262202.219,904.3819246,BS_INV-23_T_S02,1/7/2026
7468,365508.62499399995,2262533.79,904.6795773,BS_INV-23_T_S02,1/7/2026
26043,365584.90822900005,2262202.3656085003,904.9603679,BS_INV-23_T_S02,1/7/2026
7467,365482.1327,2262533.715,905.7354296,BS_INV-23_T_S02,1/7/2026
47491,365559.8394,2262202.269,905.5258,BS_INV-23_T_S02,1/7/2026
7466,365455.5085,2262533.6582385004,906.4454078,BS_INV-23_T_S02,1/7/2026
26042,365535.1153,2262202.198,905.6466975,BS_INV-23_T_S02,1/7/2026
7465,365428.8611,2262533.6866605002,906.9024944,BS_INV-23_T_S02,1/7/2026
26041,365508.56289099995,2262202.227,905.6081845,BS_INV-23_T_S02,1/7/2026
26040,365481.89465300005,2262202.232,905.2470153,BS_INV-23_T_S02,1/7/2026
7464,365402.27302049997,2262533.682,907.1284932,BS_INV-23_T_S02,1/7/2026
26039,365455.3376,2262202.324,905.008627,BS_INV-23_T_S02,1/7/2026
7463,365375.6659,2262533.694,907.1808624,BS_INV-23_T_S02,1/7/2026
26038,365428.7282,2262202.2218620004,904.8497453,BS_INV-23_T_S02,1/7/2026
39704,365348.8804,2262533.707,907.0962843,BS_INV-23_T_S02,1/7/2026
26037,365402.1014,2262202.3850579998,905.1691573,BS_INV-23_T_S02,1/7/2026
39703,365322.39423750003,2262533.73,907.0839512,BS_INV-23_T_S02,1/7/2026
26036,365375.4396,2262202.309,905.6761064,BS_INV-23_T_S02,1/7/2026
42359,366203.3792,2262553.285,897.4263151,BS_INV-23_T_S02,1/7/2026
42051,365348.9308,2262202.21,906.0206851199999,BS_INV-23_T_S02,1/7/2026
42375,366181.10121600004,2262553.313,897.4403991,BS_INV-23_T_S02,1/7/2026
42068,365322.3392,2262202.336,906.6626826,BS_INV-23_T_S02,1/7/2026
42052,365797.56094999996,2262221.6643850002,900.5096792,BS_INV-23_T_S02,1/7/2026
42067,365771.0097,2262221.677,901.7804335,BS_INV-23_T_S02,1/7/2026
34491,366158.873,2262553.234,897.6717318,BS_INV-23_T_S02,1/7/2026
26035,365744.5419,2262221.717,902.8335024,BS_INV-23_T_S02,1/7/2026
34505,366132.2792,2262553.2663249997,898.2618398,BS_INV-23_T_S02,1/7/2026
26034,365717.824,2262221.7093740003,903.5504690600001,BS_INV-23_T_S02,1/7/2026
34490,366110.1523,2262553.2865500003,899.0065673199999,BS_INV-23_T_S02,1/7/2026
26033,365691.38022000005,2262221.7112300005,904.0321161,BS_INV-23_T_S02,1/7/2026
48087,366085.078,2262553.335,900.3006341,BS_INV-23_T_S02,1/7/2026
26032,365664.7392,2262221.72,904.1558207,BS_INV-23_T_S02,1/7/2026
34473,366060.20667499996,2262553.294,901.4925077,BS_INV-23_T_S02,1/7/2026
25999,365638.18591500004,2262221.7247719998,904.0495032,BS_INV-23_T_S02,1/7/2026
34460,366033.6426,2262553.293,902.9557129,BS_INV-23_T_S02,1/7/2026
25998,365611.51161050005,2262221.668,904.2668,BS_INV-23_T_S02,1/7/2026
25997,365584.8394,2262221.665,904.7057632,BS_INV-23_T_S02,1/7/2026
34461,366007.1711,2262553.311,903.9290722400001,BS_INV-23_T_S02,1/7/2026
47476,365559.9408,2262221.7269249996,905.3585989,BS_INV-23_T_S02,1/7/2026
34462,365980.4665,2262553.2994999997,904.932016,BS_INV-23_T_S02,1/7/2026
25981,365535.123,2262221.6860680003,905.3440877,BS_INV-23_T_S02,1/7/2026
34463,365953.9499,2262553.289,905.5782807,BS_INV-23_T_S02,1/7/2026
25963,365508.59233799996,2262221.723,905.2632717,BS_INV-23_T_S02,1/7/2026
34464,365927.3802,2262553.2659954997,905.9584159,BS_INV-23_T_S02,1/7/2026
25962,365481.5556,2262221.679,904.963999,BS_INV-23_T_S02,1/7/2026
34465,365900.71699999995,2262553.222,906.0200807,BS_INV-23_T_S02,1/7/2026
25961,365455.367,2262221.713,904.6238376,BS_INV-23_T_S02,1/7/2026
34466,365874.1556,2262553.293,905.8358949,BS_INV-23_T_S02,1/7/2026
25960,365428.6604,2262221.69,904.6906248399999,BS_INV-23_T_S02,1/7/2026
25959,365402.1363,2262221.722,905.020334,BS_INV-23_T_S02,1/7/2026
25958,365375.5968,2262221.679,905.6244289900001,BS_INV-23_T_S02,1/7/2026
45575,365847.6241,2262553.227,905.3256909,BS_INV-23_T_S02,1/7/2026
42066,365348.9828,2262221.704,906.0338690699999,BS_INV-23_T_S02,1/7/2026
43656,365797.61572600005,2262553.307,901.9786112,BS_INV-23_T_S02,1/7/2026
42065,365322.3139,2262221.738,906.7167526,BS_INV-23_T_S02,1/7/2026
7462,365771.03362999996,2262553.189,901.7074834,BS_INV-23_T_S02,1/7/2026
42064,365797.6459,2262241.1786599997,901.0139185,BS_INV-23_T_S02,1/7/2026
7461,365744.4571,2262553.184,901.7174538,BS_INV-23_T_S02,1/7/2026
42063,365771.1032,2262241.19,902.1888958,BS_INV-23_T_S02,1/7/2026
7460,365717.8822,2262553.221,901.7446685,BS_INV-23_T_S02,1/7/2026
25957,365744.52567799995,2262241.203,903.0133906,BS_INV-23_T_S02,1/7/2026
7459,365691.29550600005,2262553.184,901.7768983999999,BS_INV-23_T_S02,1/7/2026
25956,365717.8291,2262241.173,903.5629983,BS_INV-23_T_S02,1/7/2026
25955,365691.1876,2262241.139,903.7758277500001,BS_INV-23_T_S02,1/7/2026
7458,365664.6264,2262553.23,901.9566773,BS_INV-23_T_S02,1/7/2026
25954,365664.6007,2262241.331,903.7796228,BS_INV-23_T_S02,1/7/2026
7457,365637.986,2262553.193,902.3399221,BS_INV-23_T_S02,1/7/2026
25953,365638.0705,2262241.281,903.6699577,BS_INV-23_T_S02,1/7/2026
7424,365611.54422249994,2262553.185,902.7741783,BS_INV-23_T_S02,1/7/2026
25952,365611.6191,2262241.3522069994,903.9222187,BS_INV-23_T_S02,1/7/2026
