UPN,N_Y,E_X,Elv_Z,source_file,Source,Date_Scanned,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Data_Scanned 
15060,365420.6105,2256914.575,886.5548996,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
25203,366105.1601,2256719.518,890.210721,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
39924,365394.0299,2256914.555,886.604,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
39923,365367.4148,2256914.564,886.4653,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
44228,365842.704,2256894.984,891.051455,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
15059,365816.0851,2256895.033,890.3395404,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
31070,365998.9929,2256485.604,889.2247437,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
25231,366083.0381,2256719.481,890.4486687,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
15058,365789.4997,2256895.065,889.8725574,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
31084,365972.4145,2256485.527,889.172379,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
25230,366056.448,2256719.5,890.4107351,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
15071,365762.9415,2256895.096,889.4936014,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
31071,365945.7693,2256485.562,889.090588,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
41371,366034.2186,2256719.484,890.5083117,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
15088,365736.3237,2256895.126,888.9990917,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
31072,365919.2316,2256485.556,888.9142805,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
41370,366011.9356,2256719.427,890.766786,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
15103,365709.7761,2256895.078,888.5990636,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
45635,365892.5527,2256485.525,888.9258991,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4922,366367.7225,2256680.44,887.3713488,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4921,366341.2346,2256680.414,887.2696171,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
40863,366248.4539,2256466.006,887.2262977,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4920,366314.5419,2256680.449,887.537465,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
15089,365683.1259,2256895.079,888.214333,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
40864,366226.2722,2256466.079,887.2212243,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4897,366288.0277,2256680.431,887.6896088,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
15117,365656.6296,2256895.009,887.8517432,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
21257,366203.924,2256465.976,887.2179045,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4939,366261.4263,2256680.481,887.8817791,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
15116,365629.9165,2256895.07,887.5762786,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
21244,366177.3209,2256466.046,887.2148892,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4896,366234.8279,2256680.446,888.1259536,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
46675,365605.0521,2256895.016,887.3854777,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
21245,366155.0942,2256466.053,887.4028991,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4894,366208.2263,2256680.517,888.4369103,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
15115,365580.0517,2256895.05,887.2530395,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
47131,366130.1934,2256465.96,887.6309618,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4870,366181.6556,2256680.453,888.8493,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
15114,365553.4871,2256895.072,886.9618018,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
21246,366105.2974,2256466.071,887.8947055,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4869,366155.1609,2256680.481,889.090934,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
21247,366078.6436,2256466.076,888.3881894,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
6024,366130.1604,2256680.454,889.5034052,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
15113,365526.9517,2256895.077,886.9041398,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
21248,366052.1118,2256466.047,888.6390905,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4868,366105.1844,2256680.471,889.6457856,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
15112,365500.2245,2256895.074,886.7614659,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
21249,366025.5353,2256466.073,888.8529,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4867,366078.6286,2256680.474,889.8851843,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
15111,365473.6001,2256895.056,886.7401973,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
21250,365998.9433,2256466.068,888.9019952,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4866,366052.0303,2256680.484,890.0254469,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
15110,365447.1035,2256895.036,886.6750887,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
21251,365972.2898,2256466.03,888.8737935,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4865,366025.4227,2256680.466,890.2689962,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
15109,365420.5428,2256895.035,886.6129566,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
21252,365945.75,2256465.992,888.7185183,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4864,365998.8846,2256680.456,890.5185,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
39922,365393.8752,2256895.062,886.5227106,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
40865,365919.0666,2256466.099,888.6813003,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4863,365972.2981,2256680.464,890.7488428,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
39937,365367.1997,2256894.995,886.4806651,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
40866,365892.5545,2256466.088,888.5017969,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
41093,366248.5441,2256446.491,886.9668155,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
41094,366226.2235,2256446.515,886.925181,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22073,366204.0021,2256446.507,886.8462706,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22074,366177.3699,2256446.491,886.9498721,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22075,366155.1538,2256446.511,887.0673287,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
47201,366130.1863,2256446.457,887.4144631,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22076,366105.2746,2256446.51,887.4585078,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22077,366078.7162,2256446.516,887.8360968,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22078,366052.1467,2256446.488,888.2103909,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22079,366025.5255,2256446.47,888.2908506,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22080,365998.9423,2256446.49,888.4844114,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22081,365972.31,2256446.495,888.4479614,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22082,365945.7907,2256446.487,888.4356122,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
41095,365919.1561,2256446.479,888.2937703,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
41096,365892.5949,2256446.502,888.2553488,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4998,366248.4818,2256426.98,887.2088825,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4999,366226.2652,2256426.967,887.2519761,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
5000,366203.9698,2256427.0,887.1118196,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
5001,366177.4093,2256426.986,887.1953647,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
5002,366155.1443,2256426.957,887.3677952,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
6027,366130.2377,2256427.005,887.4780229,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
5003,366105.3785,2256426.981,887.488999,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
5004,366078.783,2256427.005,887.719,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
5005,366052.222,2256426.983,887.8999692,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4942,366025.6062,2256427.001,888.0779376,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4985,365998.9921,2256426.997,888.2506128,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4941,365972.4296,2256426.983,888.2503876,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4895,365945.7868,2256426.978,888.2716627,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4875,365919.2325,2256426.976,888.1304797,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
4876,365892.6859,2256427.006,888.0455,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2320,365464.8579,2256699.944,888.3358108,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2319,365438.3003,2256699.942,888.0968826,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2318,365411.6724,2256699.948,887.8590618,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2317,365385.0695,2256699.957,887.7185055,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2316,365358.556,2256699.944,887.614839,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2315,365331.9328,2256699.943,887.5486067,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2314,365305.3437,2256699.929,887.7270924,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2291,365278.7557,2256699.97,887.8252346,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2333,365252.1357,2256699.945,887.8338648,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
5895,365227.2531,2256699.956,887.9972805,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2290,365202.3018,2256699.967,887.6172014,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2288,365175.7451,2256699.93,887.2624591,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2264,365149.1596,2256700.001,886.9517872,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2263,365122.5737,2256699.998,886.8103215,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2262,365095.9409,2256700.032,886.7304524,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2261,365069.4113,2256700.014,886.745026,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2260,365042.7293,2256699.999,886.7719673,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2259,365016.2346,2256699.953,886.6587849,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2258,364989.6069,2256699.959,886.7285398,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2293,365464.8869,2256680.449,888.3864583,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2292,365438.3167,2256680.494,888.0195395,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2300,365411.7568,2256680.442,887.7477547,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2311,365385.1591,2256680.462,887.6268606,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2312,365358.4656,2256680.45,887.4362414,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2313,365331.893,2256680.447,887.4965387,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2332,365305.4156,2256680.45,887.5818261,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2331,365278.7351,2256680.481,887.7559634,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2330,365252.2031,2256680.476,887.7798165,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
5878,365227.274,2256680.487,887.6101295,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2329,365202.3509,2256680.476,887.590426,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2328,365175.7336,2256680.5,887.2452995,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2327,365149.1644,2256680.534,886.8286986,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2326,365122.5705,2256680.463,886.7436563,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2325,365096.0201,2256680.466,886.6836011,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2324,365069.444,2256680.433,886.6628344,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2323,365042.8127,2256680.465,886.6272834,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2322,365016.2666,2256680.468,886.6993,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
2321,364989.6736,2256680.508,886.6723778,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
45831,365464.9639,2256661.0,888.7849908,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22832,365438.2971,2256661.131,888.0366145,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22849,365411.7034,2256661.092,887.8515794,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22864,365385.1175,2256661.132,888.0132832,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22850,365358.6763,2256661.06,887.5199334,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22878,365331.9974,2256661.075,887.5640998,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22877,365305.372,2256661.077,887.6358941,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22876,365278.7733,2256661.058,887.8735539,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22875,365252.1876,2256661.101,887.9030962,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
47341,365227.3395,2256660.983,887.7360712,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22874,365202.3433,2256661.1,887.7509961,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22873,365175.7403,2256661.071,887.4183814,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22872,365149.1598,2256661.09,886.8943913,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22871,365122.6109,2256661.016,886.6926077,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22870,365096.0333,2256661.032,886.6037916,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22869,365069.4464,2256660.995,886.6801927,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22868,365042.7927,2256661.007,886.8165134,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22867,365016.1954,2256661.025,886.8009088,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
45778,364989.5793,2256660.99,886.8075058,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
45777,365464.9297,2256641.533,888.3944914,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22866,365438.3728,2256641.582,888.1115087,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22879,365411.7805,2256641.594,887.7002805,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22865,365385.152,2256641.572,887.4805334,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22863,365358.5381,2256641.54,887.6008281,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22862,365331.9681,2256641.536,887.7356186,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22861,365305.4324,2256641.563,887.8585007,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22860,365278.838,2256641.546,887.8878823,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22859,365252.1829,2256641.594,887.9639355,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
47342,365227.3098,2256641.498,887.809058,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22858,365202.3531,2256641.579,887.7357473,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22857,365175.833,2256641.574,887.4458743,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22856,365149.29,2256641.625,886.9819492,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22855,365122.5395,2256641.536,886.7395514,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22854,365095.9352,2256641.584,886.63729,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22853,365069.4073,2256641.562,886.5643156,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22852,365042.8272,2256641.552,886.6696087,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22851,365016.2589,2256641.545,886.7565696,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
45776,364989.7052,2256641.552,886.7930981,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
45738,365464.8738,2256622.045,888.2827996,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22818,365438.2488,2256622.054,888.0097676,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22817,365411.7798,2256622.083,887.78554,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22816,365385.2185,2256622.097,887.7057125,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22800,365358.5432,2256622.078,887.6787851,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22782,365331.981,2256622.077,887.8806748,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22781,365305.2811,2256622.061,888.0620746,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22780,365278.8055,2256622.048,888.1344421,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22779,365252.1559,2256622.071,888.171071,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
47362,365227.3138,2256622.023,887.9685541,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22778,365202.2927,2256622.086,887.9072874,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22777,365175.6892,2256622.091,887.6365101,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22776,365149.2054,2256622.063,887.1757013,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22775,365122.6234,2256622.09,886.9043829,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22774,365095.9522,2256622.067,886.6779506,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22773,365069.4535,2256622.024,886.6418471,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22772,365042.7678,2256621.988,886.701913,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
22771,365016.2582,2256622.046,886.7157503,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
45854,364989.6206,2256622.053,886.809784,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
44671,365464.9844,2256602.487,888.3656365,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20631,365438.3646,2256602.485,888.0874386,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20630,365411.7444,2256602.498,887.8398309,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20629,365385.2329,2256602.443,887.857231,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20628,365358.5319,2256602.506,887.8748485,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20627,365331.9228,2256602.497,888.0704805,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20626,365305.3759,2256602.473,888.2407269,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20625,365278.8514,2256602.528,888.2027546,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20624,365252.1714,2256602.493,888.3516579,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
47104,365227.2935,2256602.53,888.022686,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20685,365202.2827,2256602.545,888.0390123,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20717,365175.748,2256602.527,887.8033597,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20718,365149.1907,2256602.525,887.4690501,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20719,365122.5768,2256602.491,887.1286626,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20811,365095.9903,2256602.509,886.8570219,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20810,365069.3698,2256602.517,886.7230267,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20809,365042.7602,2256602.444,886.7836861,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20808,365016.2532,2256602.453,887.0083878,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
44691,364989.5541,2256602.427,886.9573062,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
44670,365464.8962,2256583.041,888.4163049,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20647,365438.2321,2256582.992,888.0784837,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20646,365411.7201,2256583.018,887.9508679,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20645,365385.1297,2256582.971,887.8510428,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20644,365358.5365,2256582.994,888.1507879,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20643,365331.9619,2256583.028,888.4505894,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
20642,365305.3483,2256583.004,888.5758233,BS_INV-28_S01.csv,BS_INV-28_T_S01,,,,,,,,,,,1/28/2026
