UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
12377,365455.389,2260798.184,889.842,BS_INV-20_T_S03,1/13/2026
12378,365481.973,2260798.217,890.012,BS_INV-20_T_S03,1/13/2026
12379,365508.609,2260798.235,889.865,BS_INV-20_T_S03,1/13/2026
12380,365535.161,2260798.224,889.88,BS_INV-20_T_S03,1/13/2026
12381,365584.979,2260798.216,889.896,BS_INV-20_T_S03,1/13/2026
12382,365611.596,2260798.228,889.642,BS_INV-20_T_S03,1/13/2026
12383,365664.797,2260817.751,889.882,BS_INV-20_T_S03,1/13/2026
12384,365691.267,2260759.228,889.578,BS_INV-20_T_S03,1/13/2026
12385,365717.797,2260759.224,890.038,BS_INV-20_T_S03,1/13/2026
12386,365744.461,2260759.213,890.723,BS_INV-20_T_S03,1/13/2026
12387,365402.201,2260505.796,892.412,BS_INV-20_T_S03,1/13/2026
12388,365428.816,2260505.807,893.504,BS_INV-20_T_S03,1/13/2026
12389,365455.349,2260505.806,894.494,BS_INV-20_T_S03,1/13/2026
12390,365481.879,2260505.699,895.31,BS_INV-20_T_S03,1/13/2026
12391,365508.535,2260505.797,895.847,BS_INV-20_T_S03,1/13/2026
12392,365535.057,2260505.787,896.067,BS_INV-20_T_S03,1/13/2026
12393,365584.758,2260505.804,895.583,BS_INV-20_T_S03,1/13/2026
12394,365611.505,2260505.757,894.876,BS_INV-20_T_S03,1/13/2026
12395,365638.117,2260505.79,894.591,BS_INV-20_T_S03,1/13/2026
12396,365664.754,2260505.723,894.589,BS_INV-20_T_S03,1/13/2026
12397,365691.28,2260505.75,894.953,BS_INV-20_T_S03,1/13/2026
12398,365717.914,2260505.805,895.552,BS_INV-20_T_S03,1/13/2026
12399,365744.372,2260505.766,896.416,BS_INV-20_T_S03,1/13/2026
12400,365375.67,2260505.792,891.581,BS_INV-20_T_S03,1/13/2026
12401,365771.101,2260505.782,897.057,BS_INV-20_T_S03,1/13/2026
12402,365402.099,2260486.258,892.47,BS_INV-20_T_S03,1/13/2026
12403,365428.866,2260486.308,893.5,BS_INV-20_T_S03,1/13/2026
12404,365455.359,2260486.33,894.453,BS_INV-20_T_S03,1/13/2026
12405,365481.917,2260486.276,895.099,BS_INV-20_T_S03,1/13/2026
12406,365508.482,2260486.295,895.783,BS_INV-20_T_S03,1/13/2026
12407,365535.054,2260486.241,896.107,BS_INV-20_T_S03,1/13/2026
12408,365584.896,2260486.286,895.977,BS_INV-20_T_S03,1/13/2026
12409,365611.415,2260486.355,895.416,BS_INV-20_T_S03,1/13/2026
12410,365638.19,2260486.277,895.048,BS_INV-20_T_S03,1/13/2026
12411,365664.688,2260486.249,894.996,BS_INV-20_T_S03,1/13/2026
12412,365691.201,2260486.282,895.217,BS_INV-20_T_S03,1/13/2026
12413,365717.804,2260486.281,895.705,BS_INV-20_T_S03,1/13/2026
12414,365744.462,2260486.263,896.506,BS_INV-20_T_S03,1/13/2026
12415,365375.606,2260486.288,891.8,BS_INV-20_T_S03,1/13/2026
12416,365375.57,2260466.793,892.075,BS_INV-20_T_S03,1/13/2026
12417,365771.02,2260525.187,896.815,BS_INV-20_T_S03,1/13/2026
12418,365717.867,2260525.279,895.087,BS_INV-20_T_S03,1/13/2026
12419,365771.066,2260759.247,891.868,BS_INV-20_T_S03,1/13/2026
12420,365375.555,2260544.765,891.59,BS_INV-20_T_S03,1/13/2026
12421,365402.157,2260544.796,892.793,BS_INV-20_T_S03,1/13/2026
12422,365428.729,2260544.796,893.773,BS_INV-20_T_S03,1/13/2026
12423,365455.164,2260544.854,894.349,BS_INV-20_T_S03,1/13/2026
12424,365481.927,2260544.775,894.662,BS_INV-20_T_S03,1/13/2026
12425,365508.541,2260544.769,894.638,BS_INV-20_T_S03,1/13/2026
12426,365535.009,2260544.847,894.347,BS_INV-20_T_S03,1/13/2026
12427,365584.848,2260544.812,893.235,BS_INV-20_T_S03,1/13/2026
12428,365611.421,2260544.784,892.813,BS_INV-20_T_S03,1/13/2026
12429,365638.102,2260544.79,892.742,BS_INV-20_T_S03,1/13/2026
12430,365664.706,2260544.757,893.073,BS_INV-20_T_S03,1/13/2026
12431,365691.234,2260544.781,893.77,BS_INV-20_T_S03,1/13/2026
12432,365744.447,2260525.333,896.098,BS_INV-20_T_S03,1/13/2026
12433,365717.927,2260544.806,894.562,BS_INV-20_T_S03,1/13/2026
12434,365771.056,2260544.845,896.246,BS_INV-20_T_S03,1/13/2026
12435,365375.541,2260525.255,891.458,BS_INV-20_T_S03,1/13/2026
12436,365402.303,2260525.236,892.489,BS_INV-20_T_S03,1/13/2026
12437,365428.753,2260525.328,893.617,BS_INV-20_T_S03,1/13/2026
12438,365455.373,2260525.266,894.465,BS_INV-20_T_S03,1/13/2026
12439,365481.927,2260525.242,895.018,BS_INV-20_T_S03,1/13/2026
12440,365508.439,2260525.291,895.195,BS_INV-20_T_S03,1/13/2026
12441,365535.031,2260525.319,895.184,BS_INV-20_T_S03,1/13/2026
12442,365584.81,2260525.294,894.229,BS_INV-20_T_S03,1/13/2026
12443,365611.499,2260525.298,893.743,BS_INV-20_T_S03,1/13/2026
12444,365638.038,2260525.274,893.641,BS_INV-20_T_S03,1/13/2026
12445,365664.702,2260525.258,893.824,BS_INV-20_T_S03,1/13/2026
12446,365691.322,2260525.324,894.329,BS_INV-20_T_S03,1/13/2026
12447,365744.324,2260544.796,895.538,BS_INV-20_T_S03,1/13/2026
12482,365980.298,2260564.247,900.542,BS_INV-20_T_S03,1/13/2026
12483,366006.993,2260564.164,900.901,BS_INV-20_T_S03,1/13/2026
12484,366033.6,2260564.287,901.252,BS_INV-20_T_S03,1/13/2026
12485,366060.24,2260564.23,901.638,BS_INV-20_T_S03,1/13/2026
12486,366110.006,2260564.26,902.24,BS_INV-20_T_S03,1/13/2026
12487,366136.605,2260564.231,902.522,BS_INV-20_T_S03,1/13/2026
12488,366163.229,2260564.218,902.62,BS_INV-20_T_S03,1/13/2026
12489,366189.819,2260564.189,902.752,BS_INV-20_T_S03,1/13/2026
12490,366216.436,2260564.264,902.942,BS_INV-20_T_S03,1/13/2026
12491,366242.985,2260564.241,902.94,BS_INV-20_T_S03,1/13/2026
12492,366269.493,2260564.201,903.086,BS_INV-20_T_S03,1/13/2026
12493,366296.179,2260564.212,903.302,BS_INV-20_T_S03,1/13/2026
12494,365900.553,2260739.69,900.437,BS_INV-20_T_S03,1/13/2026
12496,365927.164,2260739.705,900.598,BS_INV-20_T_S03,1/13/2026
12497,365980.41,2260739.822,900.524,BS_INV-20_T_S03,1/13/2026
