UPN,N_Y,E_X,Elv_Z,Source,Data_Scanned 
44667,365842.6793,2256544.002,889.8596034,BS_INV-28_T_S01,1/28/2026
14371,365789.4389,2256992.551,891.7130699,BS_INV-28_T_S01,1/28/2026
22012,365816.0526,2256543.995,889.9632685,BS_INV-28_T_S01,1/28/2026
14370,365762.999,2256992.555,891.2844011,BS_INV-28_T_S01,1/28/2026
22011,365789.3994,2256543.963,890.056004,BS_INV-28_T_S01,1/28/2026
14369,365736.3989,2256992.559,890.6710734,BS_INV-28_T_S01,1/28/2026
22010,365762.9071,2256543.963,890.1473702,BS_INV-28_T_S01,1/28/2026
14368,365709.7263,2256992.588,890.1594491,BS_INV-28_T_S01,1/28/2026
22009,365736.3045,2256543.981,890.178843,BS_INV-28_T_S01,1/28/2026
14367,365683.1665,2256992.56,889.7124598,BS_INV-28_T_S01,1/28/2026
22008,365709.7063,2256544.021,890.1547169,BS_INV-28_T_S01,1/28/2026
14366,365656.5317,2256992.623,889.356856,BS_INV-28_T_S01,1/28/2026
22007,365683.0672,2256544.017,890.1969627,BS_INV-28_T_S01,1/28/2026
14365,365629.8955,2256992.52,888.9186559,BS_INV-28_T_S01,1/28/2026
22006,365656.4797,2256543.996,890.1467055,BS_INV-28_T_S01,1/28/2026
46652,365605.0368,2256992.468,888.7020373,BS_INV-28_T_S01,1/28/2026
22005,365629.9158,2256544.038,890.0558981,BS_INV-28_T_S01,1/28/2026
14364,365580.2024,2256992.603,888.2874022,BS_INV-28_T_S01,1/28/2026
14363,365553.5787,2256992.57,888.2514177,BS_INV-28_T_S01,1/28/2026
47150,365604.9556,2256544.067,889.9286076,BS_INV-28_T_S01,1/28/2026
14362,365527.0201,2256992.57,887.7326645,BS_INV-28_T_S01,1/28/2026
14361,365500.3696,2256992.492,887.6177,BS_INV-28_T_S01,1/28/2026
22004,365580.1173,2256544.054,889.533451,BS_INV-28_T_S01,1/28/2026
14360,365473.7773,2256992.53,887.358203,BS_INV-28_T_S01,1/28/2026
22003,365557.844,2256544.031,889.2858758,BS_INV-28_T_S01,1/28/2026
14387,365447.2074,2256992.558,887.2750017,BS_INV-28_T_S01,1/28/2026
22002,365531.2323,2256544.029,888.9249499,BS_INV-28_T_S01,1/28/2026
14388,365420.5486,2256992.507,887.1524449,BS_INV-28_T_S01,1/28/2026
22001,365509.0192,2256544.043,888.6902729,BS_INV-28_T_S01,1/28/2026
39932,365393.9852,2256992.556,886.9354742,BS_INV-28_T_S01,1/28/2026
44652,365486.8094,2256544.047,888.3705005,BS_INV-28_T_S01,1/28/2026
44668,365842.6325,2256524.566,889.8270213,BS_INV-28_T_S01,1/28/2026
22000,365816.1126,2256524.526,889.9572992,BS_INV-28_T_S01,1/28/2026
21999,365789.5237,2256524.565,889.9509451,BS_INV-28_T_S01,1/28/2026
39931,365367.2975,2256992.527,886.8299387,BS_INV-28_T_S01,1/28/2026
21998,365762.9287,2256524.567,890.0656813,BS_INV-28_T_S01,1/28/2026
44224,365842.6454,2256973.038,892.2397505,BS_INV-28_T_S01,1/28/2026
21997,365736.3342,2256524.552,890.1265674,BS_INV-28_T_S01,1/28/2026
14389,365816.0319,2256973.052,891.8657767,BS_INV-28_T_S01,1/28/2026
21996,365709.7824,2256524.516,890.103247,BS_INV-28_T_S01,1/28/2026
14390,365789.4984,2256973.03,891.4614018,BS_INV-28_T_S01,1/28/2026
21995,365683.1613,2256524.516,890.2066577,BS_INV-28_T_S01,1/28/2026
21994,365656.6395,2256524.588,890.1598539,BS_INV-28_T_S01,1/28/2026
14418,365762.8302,2256973.068,891.0907327,BS_INV-28_T_S01,1/28/2026
14417,365736.2587,2256973.01,890.5921104,BS_INV-28_T_S01,1/28/2026
14416,365709.6759,2256973.059,890.1559262,BS_INV-28_T_S01,1/28/2026
21993,365630.0414,2256524.574,890.0243396,BS_INV-28_T_S01,1/28/2026
14415,365683.0282,2256973.017,889.7286592,BS_INV-28_T_S01,1/28/2026
47139,365604.9758,2256524.499,889.8670314,BS_INV-28_T_S01,1/28/2026
14414,365656.5383,2256973.053,889.2959128,BS_INV-28_T_S01,1/28/2026
22020,365580.1657,2256524.6,889.584251,BS_INV-28_T_S01,1/28/2026
14413,365629.9337,2256973.01,888.8456549,BS_INV-28_T_S01,1/28/2026
22021,365557.9204,2256524.551,889.3236249,BS_INV-28_T_S01,1/28/2026
46670,365605.0192,2256972.985,888.523777,BS_INV-28_T_S01,1/28/2026
22022,365531.3301,2256524.566,888.9767546,BS_INV-28_T_S01,1/28/2026
14412,365580.0254,2256973.032,888.2213654,BS_INV-28_T_S01,1/28/2026
22023,365509.0489,2256524.554,888.7319959,BS_INV-28_T_S01,1/28/2026
14411,365553.4757,2256973.056,887.9039479,BS_INV-28_T_S01,1/28/2026
44651,365486.8529,2256524.488,888.5609211,BS_INV-28_T_S01,1/28/2026
44649,365842.725,2256505.015,889.4009044,BS_INV-28_T_S01,1/28/2026
14410,365526.8636,2256973.052,887.741466,BS_INV-28_T_S01,1/28/2026
22051,365816.138,2256505.055,889.3972971,BS_INV-28_T_S01,1/28/2026
14409,365500.3245,2256973.054,887.5074123,BS_INV-28_T_S01,1/28/2026
22050,365789.5367,2256505.032,889.4940888,BS_INV-28_T_S01,1/28/2026
14408,365473.7078,2256973.008,887.290615,BS_INV-28_T_S01,1/28/2026
22049,365762.9868,2256505.056,889.5873604,BS_INV-28_T_S01,1/28/2026
14407,365447.1617,2256973.015,887.2669229,BS_INV-28_T_S01,1/28/2026
22048,365736.3439,2256505.057,889.7158095,BS_INV-28_T_S01,1/28/2026
14406,365420.4744,2256973.045,887.0812622,BS_INV-28_T_S01,1/28/2026
22047,365709.815,2256505.045,889.724625,BS_INV-28_T_S01,1/28/2026
39930,365393.9785,2256973.021,886.9506018,BS_INV-28_T_S01,1/28/2026
22046,365683.1316,2256505.054,889.9336326,BS_INV-28_T_S01,1/28/2026
39929,365367.3981,2256973.045,886.7838562,BS_INV-28_T_S01,1/28/2026
22045,365656.6108,2256505.058,889.890525,BS_INV-28_T_S01,1/28/2026
44428,365842.7745,2256875.534,890.5444414,BS_INV-28_T_S01,1/28/2026
22044,365629.9408,2256504.963,889.7619039,BS_INV-28_T_S01,1/28/2026
15170,365816.0108,2256875.584,890.011642,BS_INV-28_T_S01,1/28/2026
47094,365605.0099,2256505.02,889.460635,BS_INV-28_T_S01,1/28/2026
15169,365789.4101,2256875.546,889.6022813,BS_INV-28_T_S01,1/28/2026
15182,365762.9417,2256875.587,889.2208982,BS_INV-28_T_S01,1/28/2026
22043,365580.0962,2256505.022,889.2671462,BS_INV-28_T_S01,1/28/2026
15168,365736.2692,2256875.545,888.7298589,BS_INV-28_T_S01,1/28/2026
15166,365709.6744,2256875.573,888.4154599,BS_INV-28_T_S01,1/28/2026
22042,365557.9092,2256505.059,888.9380908,BS_INV-28_T_S01,1/28/2026
15165,365683.0937,2256875.63,888.070706,BS_INV-28_T_S01,1/28/2026
22041,365531.3226,2256505.046,888.6744018,BS_INV-28_T_S01,1/28/2026
15164,365656.5283,2256875.598,887.6822067,BS_INV-28_T_S01,1/28/2026
22040,365509.0555,2256505.118,888.5946046,BS_INV-28_T_S01,1/28/2026
15163,365629.9015,2256875.567,887.5661289,BS_INV-28_T_S01,1/28/2026
44634,365486.8059,2256505.053,888.5713587,BS_INV-28_T_S01,1/28/2026
46671,365604.9758,2256875.488,887.46,BS_INV-28_T_S01,1/28/2026
44635,365842.7122,2256485.524,888.979588,BS_INV-28_T_S01,1/28/2026
15162,365580.1422,2256875.545,887.2410047,BS_INV-28_T_S01,1/28/2026
22039,365816.2011,2256485.556,889.0188274,BS_INV-28_T_S01,1/28/2026
15161,365553.4602,2256875.562,887.1082415,BS_INV-28_T_S01,1/28/2026
22052,365789.5834,2256485.538,889.1586823,BS_INV-28_T_S01,1/28/2026
15160,365526.906,2256875.555,886.8769928,BS_INV-28_T_S01,1/28/2026
22038,365762.9814,2256485.551,889.2476935,BS_INV-28_T_S01,1/28/2026
15159,365500.2975,2256875.631,886.8674749,BS_INV-28_T_S01,1/28/2026
22036,365736.353,2256485.545,889.4826457,BS_INV-28_T_S01,1/28/2026
15158,365473.6645,2256875.549,886.844113,BS_INV-28_T_S01,1/28/2026
22035,365709.854,2256485.513,889.5514652,BS_INV-28_T_S01,1/28/2026
15157,365447.1417,2256875.544,886.789711,BS_INV-28_T_S01,1/28/2026
22034,365683.2099,2256485.521,889.6084554,BS_INV-28_T_S01,1/28/2026
15156,365420.5446,2256875.546,886.7186868,BS_INV-28_T_S01,1/28/2026
22033,365656.5764,2256485.51,889.4908104,BS_INV-28_T_S01,1/28/2026
39901,365393.9466,2256875.547,886.5734679,BS_INV-28_T_S01,1/28/2026
22032,365630.0036,2256485.538,889.388614,BS_INV-28_T_S01,1/28/2026
39918,365367.3331,2256875.523,886.56684,BS_INV-28_T_S01,1/28/2026
47095,365604.9436,2256485.543,889.1554475,BS_INV-28_T_S01,1/28/2026
44427,365842.672,2256856.056,890.0182644,BS_INV-28_T_S01,1/28/2026
22031,365580.227,2256485.563,889.0591794,BS_INV-28_T_S01,1/28/2026
15135,365816.0854,2256856.131,889.4953458,BS_INV-28_T_S01,1/28/2026
14231,365557.9512,2256485.554,888.7322386,BS_INV-28_T_S01,1/28/2026
15152,365789.5348,2256856.07,889.0926023,BS_INV-28_T_S01,1/28/2026
22029,365531.4296,2256485.535,888.5809,BS_INV-28_T_S01,1/28/2026
15167,365762.9347,2256856.064,888.7150808,BS_INV-28_T_S01,1/28/2026
22028,365509.1136,2256485.574,888.5220886,BS_INV-28_T_S01,1/28/2026
15153,365736.3043,2256856.099,888.580012,BS_INV-28_T_S01,1/28/2026
44636,365486.8408,2256485.59,888.5697159,BS_INV-28_T_S01,1/28/2026
15181,365709.7439,2256856.076,888.1135976,BS_INV-28_T_S01,1/28/2026
15180,365683.1317,2256856.085,887.8348087,BS_INV-28_T_S01,1/28/2026
41073,365842.6728,2256466.025,888.5191627,BS_INV-28_T_S01,1/28/2026
15179,365656.5293,2256856.05,887.677487,BS_INV-28_T_S01,1/28/2026
41072,365816.1043,2256466.067,888.6010538,BS_INV-28_T_S01,1/28/2026
15178,365629.9498,2256856.077,887.5053428,BS_INV-28_T_S01,1/28/2026
22027,365789.4373,2256466.015,888.6512637,BS_INV-28_T_S01,1/28/2026
46688,365605.026,2256855.996,887.3758455,BS_INV-28_T_S01,1/28/2026
22026,365762.9813,2256465.988,888.7237824,BS_INV-28_T_S01,1/28/2026
15177,365580.0967,2256856.129,887.1683415,BS_INV-28_T_S01,1/28/2026
22025,365736.1853,2256466.008,888.855587,BS_INV-28_T_S01,1/28/2026
15176,365553.5781,2256856.068,886.9999072,BS_INV-28_T_S01,1/28/2026
22024,365709.7033,2256466.027,888.9152685,BS_INV-28_T_S01,1/28/2026
15175,365527.0183,2256856.053,886.9537882,BS_INV-28_T_S01,1/28/2026
21356,365683.1432,2256465.977,889.02659,BS_INV-28_T_S01,1/28/2026
15174,365500.3786,2256856.047,886.7519123,BS_INV-28_T_S01,1/28/2026
21863,365656.5404,2256465.997,888.9689308,BS_INV-28_T_S01,1/28/2026
15173,365473.8007,2256856.067,886.8269266,BS_INV-28_T_S01,1/28/2026
21355,365629.9714,2256466.022,888.9929754,BS_INV-28_T_S01,1/28/2026
15172,365447.223,2256856.057,886.7774892,BS_INV-28_T_S01,1/28/2026
47096,365604.9903,2256466.054,888.7439231,BS_INV-28_T_S01,1/28/2026
15171,365420.5928,2256856.083,886.7236337,BS_INV-28_T_S01,1/28/2026
20845,365580.0941,2256466.125,888.6975255,BS_INV-28_T_S01,1/28/2026
39884,365394.0152,2256856.047,886.7609818,BS_INV-28_T_S01,1/28/2026
20683,365557.9156,2256466.001,888.5177419,BS_INV-28_T_S01,1/28/2026
39899,365367.3936,2256856.088,886.6913178,BS_INV-28_T_S01,1/28/2026
20682,365531.2388,2256465.988,888.2880155,BS_INV-28_T_S01,1/28/2026
39919,365842.6046,2256836.477,889.584024,BS_INV-28_T_S01,1/28/2026
20681,365508.9934,2256465.995,888.3491654,BS_INV-28_T_S01,1/28/2026
39957,365816.0618,2256836.427,889.2124895,BS_INV-28_T_S01,1/28/2026
44637,365486.6962,2256466.033,888.3987596,BS_INV-28_T_S01,1/28/2026
14845,365789.4727,2256836.473,888.9816339,BS_INV-28_T_S01,1/28/2026
2171,365842.6314,2256446.524,888.2343751,BS_INV-28_T_S01,1/28/2026
14844,365762.8933,2256836.461,888.7785,BS_INV-28_T_S01,1/28/2026
2170,365816.1291,2256446.548,888.2723427,BS_INV-28_T_S01,1/28/2026
14843,365736.3126,2256836.488,888.5472194,BS_INV-28_T_S01,1/28/2026
2169,365789.4879,2256446.544,888.5266448,BS_INV-28_T_S01,1/28/2026
14842,365709.632,2256836.468,888.2324309,BS_INV-28_T_S01,1/28/2026
2168,365762.8827,2256446.526,888.3980143,BS_INV-28_T_S01,1/28/2026
14841,365682.9923,2256836.444,887.9678497,BS_INV-28_T_S01,1/28/2026
2176,365736.339,2256446.504,888.5868887,BS_INV-28_T_S01,1/28/2026
14840,365656.4825,2256836.489,887.6228999,BS_INV-28_T_S01,1/28/2026
2167,365709.8168,2256446.472,888.6610083,BS_INV-28_T_S01,1/28/2026
2165,365683.166,2256446.487,888.5773707,BS_INV-28_T_S01,1/28/2026
14839,365629.8794,2256836.439,887.5074131,BS_INV-28_T_S01,1/28/2026
2164,365656.5476,2256446.538,888.6147519,BS_INV-28_T_S01,1/28/2026
46657,365604.9241,2256836.413,887.3078463,BS_INV-28_T_S01,1/28/2026
2163,365629.9974,2256446.5,888.7111232,BS_INV-28_T_S01,1/28/2026
14838,365580.0892,2256836.478,887.1618,BS_INV-28_T_S01,1/28/2026
5882,365604.975,2256446.465,888.6093427,BS_INV-28_T_S01,1/28/2026
14837,365553.4605,2256836.526,887.0327696,BS_INV-28_T_S01,1/28/2026
2162,365580.0987,2256446.501,888.6050726,BS_INV-28_T_S01,1/28/2026
14836,365526.9382,2256836.478,886.926708,BS_INV-28_T_S01,1/28/2026
2161,365557.9046,2256446.569,888.4765695,BS_INV-28_T_S01,1/28/2026
14803,365500.3953,2256836.468,886.8330492,BS_INV-28_T_S01,1/28/2026
2160,365531.2958,2256446.568,888.3732669,BS_INV-28_T_S01,1/28/2026
14802,365473.7497,2256836.471,886.7609055,BS_INV-28_T_S01,1/28/2026
2159,365509.0385,2256446.479,888.492808,BS_INV-28_T_S01,1/28/2026
14801,365447.1746,2256836.483,886.8112853,BS_INV-28_T_S01,1/28/2026
2158,365486.8095,2256446.524,888.8954193,BS_INV-28_T_S01,1/28/2026
14785,365420.5484,2256836.488,886.8300061,BS_INV-28_T_S01,1/28/2026
2166,365842.7684,2256426.986,887.932767,BS_INV-28_T_S01,1/28/2026
39958,365393.8939,2256836.499,886.6875432,BS_INV-28_T_S01,1/28/2026
2178,365816.1497,2256427.006,888.0590192,BS_INV-28_T_S01,1/28/2026
2188,365789.6074,2256427.01,888.1219223,BS_INV-28_T_S01,1/28/2026
39959,365367.2825,2256836.458,886.6754525,BS_INV-28_T_S01,1/28/2026
2179,365762.9523,2256426.996,888.0466937,BS_INV-28_T_S01,1/28/2026
39906,365842.6142,2256816.992,889.5456098,BS_INV-28_T_S01,1/28/2026
2197,365736.352,2256426.986,888.2163326,BS_INV-28_T_S01,1/28/2026
39905,365816.0206,2256817.018,889.330879,BS_INV-28_T_S01,1/28/2026
2196,365709.7516,2256426.981,888.2432813,BS_INV-28_T_S01,1/28/2026
14859,365789.4159,2256816.987,889.1740922,BS_INV-28_T_S01,1/28/2026
2195,365683.2362,2256426.985,888.2938248,BS_INV-28_T_S01,1/28/2026
14858,365762.8579,2256817.018,889.0320155,BS_INV-28_T_S01,1/28/2026
2194,365656.6209,2256426.992,888.3425537,BS_INV-28_T_S01,1/28/2026
14857,365736.2554,2256817,888.8965531,BS_INV-28_T_S01,1/28/2026
2193,365629.9777,2256427.011,888.2665468,BS_INV-28_T_S01,1/28/2026
14856,365709.6671,2256817.016,888.6866,BS_INV-28_T_S01,1/28/2026
5881,365605.0298,2256427.069,888.2688,BS_INV-28_T_S01,1/28/2026
14855,365683.1432,2256817.003,888.5162565,BS_INV-28_T_S01,1/28/2026
2192,365580.2431,2256426.973,888.3314277,BS_INV-28_T_S01,1/28/2026
14854,365656.5567,2256816.998,888.2098521,BS_INV-28_T_S01,1/28/2026
2191,365557.9483,2256427.009,888.4103659,BS_INV-28_T_S01,1/28/2026
14853,365629.861,2256816.937,887.9011407,BS_INV-28_T_S01,1/28/2026
2190,365531.3246,2256427.025,888.5200886,BS_INV-28_T_S01,1/28/2026
2198,365509.0574,2256426.999,888.724252,BS_INV-28_T_S01,1/28/2026
46656,365605.0349,2256816.997,887.8896886,BS_INV-28_T_S01,1/28/2026
2189,365486.8748,2256427.014,889.0872101,BS_INV-28_T_S01,1/28/2026
14852,365580.0535,2256816.991,887.4157295,BS_INV-28_T_S01,1/28/2026
14851,365553.4355,2256816.973,887.3021022,BS_INV-28_T_S01,1/28/2026
14864,365526.9242,2256816.97,887.1004271,BS_INV-28_T_S01,1/28/2026
14850,365500.2907,2256817.011,887.0132612,BS_INV-28_T_S01,1/28/2026
14848,365473.7206,2256816.959,886.8976145,BS_INV-28_T_S01,1/28/2026
14847,365447.0888,2256816.929,886.8650591,BS_INV-28_T_S01,1/28/2026
14846,365420.5585,2256816.966,886.698819,BS_INV-28_T_S01,1/28/2026
39904,365393.8919,2256816.972,886.7362592,BS_INV-28_T_S01,1/28/2026
39903,365367.3157,2256816.99,886.6896043,BS_INV-28_T_S01,1/28/2026
39910,365842.6967,2256797.468,889.7877171,BS_INV-28_T_S01,1/28/2026
39909,365816.0985,2256797.52,889.5661477,BS_INV-28_T_S01,1/28/2026
14809,365789.5543,2256797.524,889.5059376,BS_INV-28_T_S01,1/28/2026
14808,365762.9686,2256797.561,889.3592505,BS_INV-28_T_S01,1/28/2026
14807,365736.3044,2256797.543,889.3046417,BS_INV-28_T_S01,1/28/2026
14806,365709.7404,2256797.575,889.2420793,BS_INV-28_T_S01,1/28/2026
14805,365683.1194,2256797.5,888.8721718,BS_INV-28_T_S01,1/28/2026
14804,365656.5779,2256797.524,888.5635277,BS_INV-28_T_S01,1/28/2026
14817,365629.9314,2256797.557,888.2845223,BS_INV-28_T_S01,1/28/2026
46655,365605.0278,2256797.492,888.0935748,BS_INV-28_T_S01,1/28/2026
14834,365580.1675,2256797.545,887.8007479,BS_INV-28_T_S01,1/28/2026
14849,365553.4464,2256797.56,887.7572398,BS_INV-28_T_S01,1/28/2026
14835,365526.9336,2256797.53,887.4509668,BS_INV-28_T_S01,1/28/2026
14863,365500.3553,2256797.508,887.2038188,BS_INV-28_T_S01,1/28/2026
14862,365473.6916,2256797.542,887.0105017,BS_INV-28_T_S01,1/28/2026
14861,365447.189,2256797.527,886.866126,BS_INV-28_T_S01,1/28/2026
14860,365420.5486,2256797.532,886.7841825,BS_INV-28_T_S01,1/28/2026
39908,365393.8976,2256797.504,886.7736867,BS_INV-28_T_S01,1/28/2026
39907,365367.3804,2256797.498,886.7037443,BS_INV-28_T_S01,1/28/2026
39914,365842.7005,2256778.003,890.2574969,BS_INV-28_T_S01,1/28/2026
39913,365816.0943,2256777.974,890.0505483,BS_INV-28_T_S01,1/28/2026
14823,365789.4927,2256778.002,889.8567375,BS_INV-28_T_S01,1/28/2026
14822,365762.9365,2256777.96,889.8508,BS_INV-28_T_S01,1/28/2026
14821,365736.3038,2256777.988,889.7914227,BS_INV-28_T_S01,1/28/2026
14820,365709.7433,2256777.986,889.6774827,BS_INV-28_T_S01,1/28/2026
14819,365683.1463,2256778.028,889.4379529,BS_INV-28_T_S01,1/28/2026
14832,365656.5606,2256778.013,889.3055453,BS_INV-28_T_S01,1/28/2026
14818,365629.9659,2256778.05,888.814107,BS_INV-28_T_S01,1/28/2026
46654,365605.0233,2256778.062,888.5922605,BS_INV-28_T_S01,1/28/2026
14816,365580.1625,2256778.015,888.2451372,BS_INV-28_T_S01,1/28/2026
14815,365553.5767,2256777.999,888.0244254,BS_INV-28_T_S01,1/28/2026
14814,365526.9189,2256778.027,887.734096,BS_INV-28_T_S01,1/28/2026
14813,365500.3533,2256778.003,887.4186913,BS_INV-28_T_S01,1/28/2026
14812,365473.7159,2256778.015,887.2669123,BS_INV-28_T_S01,1/28/2026
14811,365447.1999,2256778.024,887.0540646,BS_INV-28_T_S01,1/28/2026
14810,365420.5629,2256777.999,886.8814271,BS_INV-28_T_S01,1/28/2026
39912,365393.9452,2256778.022,886.7917066,BS_INV-28_T_S01,1/28/2026
39911,365367.3382,2256778.006,886.7455679,BS_INV-28_T_S01,1/28/2026
39902,365842.6759,2256758.451,890.9325165,BS_INV-28_T_S01,1/28/2026
39917,365816.0223,2256758.459,890.6379594,BS_INV-28_T_S01,1/28/2026
15155,365789.4981,2256758.485,890.3454606,BS_INV-28_T_S01,1/28/2026
15154,365762.8844,2256758.462,890.4256893,BS_INV-28_T_S01,1/28/2026
14994,365736.344,2256758.506,890.2215877,BS_INV-28_T_S01,1/28/2026
14993,365709.7472,2256758.497,890.1025209,BS_INV-28_T_S01,1/28/2026
14992,365683.2182,2256758.474,889.8795632,BS_INV-28_T_S01,1/28/2026
14865,365656.5427,2256758.437,889.6884918,BS_INV-28_T_S01,1/28/2026
14831,365630.0388,2256758.488,889.4454432,BS_INV-28_T_S01,1/28/2026
46669,365604.977,2256758.479,889.2083178,BS_INV-28_T_S01,1/28/2026
14830,365580.2271,2256758.468,888.7806419,BS_INV-28_T_S01,1/28/2026
14829,365553.6053,2256758.508,888.5637684,BS_INV-28_T_S01,1/28/2026
14828,365526.9562,2256758.494,888.2206883,BS_INV-28_T_S01,1/28/2026
14827,365500.3966,2256758.476,887.961683,BS_INV-28_T_S01,1/28/2026
14826,365473.8274,2256758.473,887.6920301,BS_INV-28_T_S01,1/28/2026
14825,365447.1815,2256758.43,887.2098366,BS_INV-28_T_S01,1/28/2026
14824,365420.6464,2256758.512,887.0932512,BS_INV-28_T_S01,1/28/2026
39916,365394.0059,2256758.484,887.0134907,BS_INV-28_T_S01,1/28/2026
39915,365367.4372,2256758.494,887.008998,BS_INV-28_T_S01,1/28/2026
44225,365842.5893,2256953.548,892.0009979,BS_INV-28_T_S01,1/28/2026
14419,365816.0816,2256953.517,891.5658459,BS_INV-28_T_S01,1/28/2026
14405,365789.4202,2256953.541,891.1399014,BS_INV-28_T_S01,1/28/2026
14403,365762.8508,2256953.565,890.6628772,BS_INV-28_T_S01,1/28/2026
14402,365736.2106,2256953.589,890.2492945,BS_INV-28_T_S01,1/28/2026
14401,365709.6492,2256953.573,889.8469785,BS_INV-28_T_S01,1/28/2026
14400,365683.042,2256953.572,889.3155226,BS_INV-28_T_S01,1/28/2026
14399,365656.5384,2256953.541,888.8747178,BS_INV-28_T_S01,1/28/2026
14398,365629.8736,2256953.602,888.437442,BS_INV-28_T_S01,1/28/2026
46653,365604.9866,2256953.491,888.255949,BS_INV-28_T_S01,1/28/2026
14397,365580.0486,2256953.566,887.9560704,BS_INV-28_T_S01,1/28/2026
14396,365553.4595,2256953.554,887.6266186,BS_INV-28_T_S01,1/28/2026
14395,365526.8276,2256953.573,887.5021195,BS_INV-28_T_S01,1/28/2026
14394,365500.2777,2256953.559,887.267012,BS_INV-28_T_S01,1/28/2026
14393,365473.6936,2256953.556,887.0962271,BS_INV-28_T_S01,1/28/2026
14392,365447.139,2256953.544,887.0144129,BS_INV-28_T_S01,1/28/2026
14391,365420.5771,2256953.499,886.9110686,BS_INV-28_T_S01,1/28/2026
39928,365393.9327,2256953.521,886.8566477,BS_INV-28_T_S01,1/28/2026
39927,365367.3525,2256953.524,886.6701499,BS_INV-28_T_S01,1/28/2026
44226,365842.6457,2256933.926,891.9242507,BS_INV-28_T_S01,1/28/2026
14484,365816.0289,2256933.961,891.2837726,BS_INV-28_T_S01,1/28/2026
14738,365789.4625,2256933.969,890.7892214,BS_INV-28_T_S01,1/28/2026
14739,365762.84,2256934.004,890.2424496,BS_INV-28_T_S01,1/28/2026
14740,365736.2431,2256933.979,889.9978461,BS_INV-28_T_S01,1/28/2026
15085,365709.7478,2256934.036,889.4036623,BS_INV-28_T_S01,1/28/2026
15084,365683.216,2256933.982,888.9320541,BS_INV-28_T_S01,1/28/2026
15083,365656.6021,2256934.033,888.6572581,BS_INV-28_T_S01,1/28/2026
15082,365630.0016,2256934.015,888.0335702,BS_INV-28_T_S01,1/28/2026
46673,365605.065,2256933.979,887.8698628,BS_INV-28_T_S01,1/28/2026
15081,365580.2721,2256933.976,887.5916572,BS_INV-28_T_S01,1/28/2026
15080,365553.554,2256933.988,887.3548352,BS_INV-28_T_S01,1/28/2026
15079,365526.9774,2256933.998,887.301516,BS_INV-28_T_S01,1/28/2026
15078,365500.409,2256933.99,887.0714811,BS_INV-28_T_S01,1/28/2026
15077,365473.8072,2256933.995,887.0810533,BS_INV-28_T_S01,1/28/2026
15076,365447.1085,2256934.009,886.8780403,BS_INV-28_T_S01,1/28/2026
15075,365420.5157,2256933.983,886.7680645,BS_INV-28_T_S01,1/28/2026
39926,365394.0042,2256934.007,886.6590062,BS_INV-28_T_S01,1/28/2026
39925,365367.4202,2256933.997,886.6297265,BS_INV-28_T_S01,1/28/2026
44227,365842.6725,2256914.52,891.2759466,BS_INV-28_T_S01,1/28/2026
15074,365816.1609,2256914.558,890.7737052,BS_INV-28_T_S01,1/28/2026
15073,365789.4618,2256914.539,890.3138617,BS_INV-28_T_S01,1/28/2026
15086,365762.9953,2256914.565,889.9123586,BS_INV-28_T_S01,1/28/2026
15072,365736.2883,2256914.58,889.4860643,BS_INV-28_T_S01,1/28/2026
