UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned,,,,,,,,,
37588,367529.908,2256993.907,885.26,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37589,367556.493,2256993.963,885.537,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37590,367582.883,2256993.969,886.043,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37591,367529.777,2256974.436,885.379,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37592,367609.599,2256993.948,886.895,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37593,367662.735,2256993.943,888.082,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37594,367689.324,2256993.99,888.317,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37595,367408.848,2257013.436,886.968,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37596,367431.019,2257013.456,886.575,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37597,367457.69,2257013.416,886,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37598,367479.936,2257013.417,885.636,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37599,367529.805,2257013.394,885.552,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37600,367556.419,2257013.499,885.726,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37601,367583.04,2257013.513,886.2,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37602,367609.619,2257013.436,886.976,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37603,367636.222,2257013.481,887.549,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37604,367662.681,2257013.393,887.895,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37605,367689.407,2257013.413,888.223,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37606,367636.185,2256994.003,887.655,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37607,367529.837,2256915.952,885.166,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37608,367479.931,2256974.499,885.491,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37609,367431.134,2256974.474,886.491,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37610,367582.924,2256915.964,885.97,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37611,367609.505,2256915.941,886.89,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37612,367636.107,2256915.992,887.879,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37613,367662.685,2256915.961,888.333,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37614,367689.296,2256915.912,888.618,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37615,367408.925,2256935.482,887.179,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37616,367431.167,2256935.431,886.673,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37617,367457.711,2256935.448,885.894,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37618,367479.981,2256935.504,885.389,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37619,367529.87,2256935.454,885.279,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37620,367556.384,2256935.385,885.72,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37621,367582.867,2256935.441,886.231,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37622,367609.533,2256935.433,887.235,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37623,367457.715,2256974.479,885.805,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37624,367636.184,2256935.449,887.823,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37625,367689.34,2256935.493,888.646,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37626,367408.884,2256954.905,887.034,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37627,367431.17,2256954.955,886.581,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37628,367457.658,2256954.905,885.796,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37629,367479.941,2256955.055,885.403,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37630,367529.82,2256955,885.201,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37631,367556.343,2256954.956,885.506,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37632,367583.013,2256955.014,885.985,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37633,367609.562,2256954.973,886.914,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37634,367636.145,2256955.02,887.765,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37635,367662.71,2256955.009,888.352,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37636,367689.344,2256955.008,888.633,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37637,367408.928,2256974.432,887.045,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37638,367662.647,2256935.442,888.483,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
37640,367556.42,2257071.952,886.398,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39730,366980.864,2256837.968,888.4,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39731,367003.043,2256837.961,888.245,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39732,366980.818,2256857.467,888.338,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39733,367003.114,2256857.441,888.252,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39734,366980.738,2256876.965,888.066,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39735,367003.11,2256876.926,887.967,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39736,366980.631,2256896.262,887.784,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39737,367003.164,2256896.444,887.721,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39738,366980.671,2256915.905,887.898,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39739,367003.149,2256915.905,887.528,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39740,366980.892,2256935.347,887.662,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39741,367003.016,2256935.4,887.36,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39742,366980.829,2256954.908,887.441,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39743,367003.135,2256954.85,887.251,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39744,366980.83,2256974.428,887.517,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39745,367003.191,2256818.385,888.25,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39746,367003.122,2256974.327,887.383,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39747,366980.982,2256818.401,888.564,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39748,366980.799,2256798.902,888.779,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39764,367003.018,2256798.906,888.698,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39765,366980.791,2256993.89,887.45,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39766,367003.048,2256993.94,887.32,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39767,366980.865,2257013.467,887.173,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39784,366888.132,2257559.503,887.059,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39785,366861.515,2257559.457,887.162,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39786,366888.1,2257539.956,887.121,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39787,367003.017,2257013.392,887.32,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39788,366980.888,2257033.009,886.556,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39789,367003.052,2257032.965,886.783,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39790,366980.825,2257052.435,886.27,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39791,367003.174,2257052.415,886.492,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39792,366980.907,2257071.901,886.03,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39793,367003.222,2257071.95,886.019,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39795,366980.779,2257091.488,886.089,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39796,366980.923,2257110.869,886.094,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39797,367003.128,2257110.993,886.003,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39798,366980.783,2257130.445,885.944,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39799,367003.071,2257130.508,886.032,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39800,366861.534,2257520.509,887.15,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39801,366888.092,2257520.547,886.761,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39802,366861.456,2257539.91,887.252,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
39803,367003.099,2257091.465,886.065,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40382,366888.106,2257384.112,886.043,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40383,366861.45,2257384.04,885.876,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40384,366861.565,2257500.919,886.857,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40385,366888.172,2257500.956,886.631,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40386,366861.551,2257481.466,886.71,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40387,366888.161,2257481.438,886.437,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40388,366861.49,2257461.992,886.868,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40389,366888.082,2257461.954,886.508,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40390,367310.234,2257462.079,887.852,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40391,367336.884,2257462.068,887.41,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40397,367195.182,2257383.972,887.225,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40398,367217.4,2257384.023,887.973,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40399,366861.646,2257403.532,886.187,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40400,366887.999,2257403.483,886.203,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40415,367217.295,2257403.461,888.636,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40416,367195.284,2257403.566,887.794,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40536,367310.189,2256779.394,887.423,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40537,367336.804,2256779.374,887.214,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40538,366980.736,2256759.94,889.395,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40539,367003.09,2256759.939,889.082,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40540,367310.143,2256759.975,887.197,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40541,367336.723,2256759.9,887.08,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40542,366980.935,2256740.415,889.638,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40543,367003.066,2256740.417,889.47,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40544,367310.173,2256740.38,886.95,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40545,367336.783,2256740.376,886.652,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40551,367003.102,2256779.406,888.774,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40553,366980.702,2256779.407,888.805,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40554,367310.154,2256701.327,885.693,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40560,367386.635,2256779.438,886.916,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40561,367408.887,2256779.395,886.964,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40562,367715.889,2256779.424,888.242,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40563,367742.469,2256779.397,888.261,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40564,366980.858,2256681.91,889.418,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40565,367003.085,2256681.908,889.677,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40566,367310.166,2256681.84,885.267,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40567,367336.655,2256681.878,884.373,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40568,366980.839,2256701.403,889.466,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40569,367003.058,2256701.44,889.531,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40570,367336.755,2256701.355,885.103,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40650,367386.569,2257325.53,886.554,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40728,367386.57,2257383.983,886.907,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40729,367408.845,2257383.977,886.721,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40730,367715.859,2257383.965,888.673,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40731,367742.545,2257383.925,888.515,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40732,367386.547,2257364.419,887.682,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40733,367408.863,2257364.438,887.55,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40734,367715.956,2257364.49,888.519,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40735,367742.522,2257364.42,888.55,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40736,367386.548,2257344.995,887.68,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40737,367408.821,2257344.915,887.351,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40738,367715.959,2257344.977,888.337,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40739,367742.623,2257344.921,888.572,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40740,367715.912,2257266.962,888.729,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40741,367742.538,2257266.959,888.539,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40742,367715.931,2257247.449,888.769,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40743,367742.552,2257403.457,888.905,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40744,367742.492,2257247.478,888.697,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40745,367715.869,2257403.526,888.846,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40746,367386.633,2257403.4,886.853,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40747,367408.803,2257325.567,886.165,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40748,367715.948,2257325.418,888.357,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40749,367742.547,2257325.441,888.483,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40750,367386.66,2257462.032,886.988,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40751,367408.959,2257461.967,886.884,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40752,367715.91,2257461.978,889.029,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40753,367742.49,2257462.017,889.01,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40754,367386.595,2257442.475,886.807,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40755,367408.941,2257442.507,886.936,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40756,367715.903,2257442.479,889.051,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40757,367742.509,2257442.472,889.166,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40758,367386.618,2257422.915,886.733,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40759,367408.912,2257422.966,886.856,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40760,367715.912,2257422.952,888.968,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40761,367742.509,2257422.97,889.133,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40762,367408.887,2257403.4,886.831,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40763,367715.969,2257227.925,888.921,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40764,367742.515,2257227.939,888.694,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40765,367715.943,2257208.372,888.838,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40766,367003.205,2257247.426,886.02,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40767,366980.867,2257208.391,886.215,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40768,367003.077,2257208.36,886.184,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40769,366980.895,2257227.959,886.045,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40770,367003.103,2257227.861,886.083,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40781,366981.013,2257247.398,886.014,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40782,367003.268,2257266.945,885.984,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40783,366980.912,2257266.973,885.911,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40784,367003.12,2257169.534,885.987,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40785,367742.563,2257208.482,888.556,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40786,367715.964,2257188.948,888.678,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40787,367742.532,2257188.934,888.425,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40788,367716.019,2257169.382,888.79,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40789,367742.559,2257169.411,888.344,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40790,367715.943,2257149.946,888.992,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40791,367742.549,2257149.977,888.792,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40793,366980.765,2257149.938,885.966,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40794,366980.786,2257286.41,885.979,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40795,367003.19,2257286.366,886.235,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40796,367310.174,2257286.592,888.415,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40797,367336.845,2257286.542,888.404,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40798,366980.895,2257189.008,886.07,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40799,367003.097,2257188.947,886.145,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40800,366980.925,2257169.435,885.955,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
40801,367003.16,2257149.975,886.05,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
41686,366980.951,2256720.886,889.64,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
41687,367003.111,2256720.925,889.54,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
41707,367310.145,2256720.893,886.408,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
41708,367336.781,2256720.852,885.715,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
41709,367386.608,2257286.428,886.721,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
41710,367408.844,2257286.437,886.251,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
41711,367715.952,2257286.414,888.768,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
41712,367742.522,2257286.453,888.612,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
41713,367386.595,2257306.053,886.584,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
41715,367408.861,2257305.983,886.156,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
41716,367742.542,2257305.937,888.467,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
41723,367716.004,2257305.946,888.565,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43050,367716.041,2257481.435,888.812,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43051,367742.643,2257481.478,888.813,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43052,367716.061,2257500.944,888.807,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43053,367742.591,2257500.956,888.795,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43054,367715.997,2257520.454,888.855,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43055,367742.62,2257520.455,888.867,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43056,367715.981,2257539.967,888.865,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43057,367742.474,2257540.021,888.767,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43058,367715.867,2257559.482,888.632,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43059,367742.468,2257559.355,888.666,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43060,367716.003,2257578.926,888.765,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43061,367742.557,2257578.935,888.617,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43182,367742.574,2257130.397,888.633,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43259,367715.925,2257130.428,888.868,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43261,367715.93,2257110.916,888.399,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43357,367742.55,2257110.982,888.612,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43453,367715.889,2256974.386,888.587,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43454,367742.573,2256974.382,888.334,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43455,367715.881,2256993.944,888.32,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43456,367742.521,2256993.951,888.27,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43457,367715.908,2257013.45,888.283,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43458,367742.564,2257013.431,888.117,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43459,367715.987,2257032.954,888.301,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43460,367742.534,2257032.949,888.36,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43461,367715.971,2257052.455,888.344,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43462,367742.531,2257052.398,888.256,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43463,367715.879,2257071.911,888.488,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43464,367742.575,2257071.955,888.397,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43465,367715.984,2257091.439,888.508,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43467,367742.416,2257091.419,888.51,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43468,367742.537,2256954.957,888.344,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43469,367715.88,2256954.984,888.56,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43470,367742.532,2256935.485,888.363,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43471,367715.881,2256935.436,888.627,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43474,367715.896,2256798.846,888.04,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43475,367742.467,2256798.942,888.397,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43476,367715.933,2256818.409,888.263,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43477,367742.642,2256818.402,888.062,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43478,367715.84,2256837.903,888.073,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43480,367742.498,2256837.954,887.974,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43481,367742.485,2256857.485,888.195,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43482,367715.925,2256876.97,888.424,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43483,367742.538,2256877.021,888.214,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43484,367715.874,2256896.436,888.401,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43485,367742.53,2256896.427,888.342,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43486,367715.89,2256915.955,888.595,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43487,367742.559,2256915.957,888.44,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
43488,367715.818,2256857.468,888.263,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44023,367336.849,2256818.353,887.724,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44024,367336.8,2256798.862,887.703,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44038,367336.733,2256837.964,887.571,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44040,367336.748,2256857.48,887.522,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44041,367336.688,2256896.41,887.294,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44042,367336.822,2257559.442,886.961,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44043,367336.716,2257539.957,886.984,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44044,367336.826,2257520.466,886.886,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44045,367336.66,2257130.441,888.563,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44046,367336.675,2257110.956,888.244,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44047,367336.609,2257091.392,888.765,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44048,367336.704,2257071.939,888.767,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44049,367336.75,2257052.431,888.599,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44050,367336.749,2257033.004,888.274,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44051,367336.681,2257013.398,888.169,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44052,367336.734,2256993.888,887.871,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44053,367336.834,2256974.438,887.865,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44054,367336.725,2256954.949,887.695,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44055,367336.726,2256935.415,887.465,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44056,367336.824,2256915.905,887.399,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44057,367336.73,2256876.98,887.434,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44443,367336.774,2257481.489,886.991,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44444,367336.865,2257500.954,886.848,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44523,367336.862,2257228.034,888.606,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44524,367336.761,2257208.567,888.341,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44525,367336.784,2257247.533,888.654,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44526,367336.814,2257266.993,888.578,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44527,367336.9,2257169.503,888.479,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44528,367336.662,2257189.01,888.345,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44529,367336.6,2257150.032,888.586,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44530,367386.64,2257149.979,887.824,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44531,367386.598,2257169.467,887.561,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44532,367386.521,2257189.012,887.136,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44533,367386.571,2257208.505,887.295,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44621,367386.549,2257228.038,887.072,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44632,367386.639,2257247.559,886.849,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
44774,367386.621,2257267.071,886.742,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
45473,367386.65,2257500.998,886.711,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
45474,367386.642,2257481.464,886.85,BS_INV-25_T_S02,1/8/2026,,,,,,,,,
