UPN,N_Y,E_X,Elv_Z,Source
29106,368076.751,2262241.347,909.744,BS_INV-15_T_S01
29107,368050.025,2262241.205,910.525,BS_INV-15_T_S01
29108,368023.548,2262241.179,911.497,BS_INV-15_T_S01
29109,367996.962,2262241.167,912.857,BS_INV-15_T_S01
29110,367970.309,2262241.278,918.658,BS_INV-15_T_S01
29111,367943.721,2262241.298,919.568,BS_INV-15_T_S01
29112,367917.211,2262241.261,919.056,BS_INV-15_T_S01
29113,367943.963,2262221.684,914.637,BS_INV-15_T_S01
29114,367997.017,2262299.653,915.269,BS_INV-15_T_S01
29180,367970.354,2262046.185,910.555,BS_INV-15_T_S01
29181,367943.726,2262046.173,910.393,BS_INV-15_T_S01
29182,367917.032,2262046.149,909.979,BS_INV-15_T_S01
29183,367890.518,2262046.151,909.512,BS_INV-15_T_S01
29188,368076.786,2262065.851,909.072,BS_INV-15_T_S01
29189,368050.21,2262065.852,909.94,BS_INV-15_T_S01
29190,368023.622,2262065.854,910.429,BS_INV-15_T_S01
29191,367996.947,2262065.823,910.694,BS_INV-15_T_S01
29192,367970.426,2262065.836,910.773,BS_INV-15_T_S01
29193,367996.954,2262046.156,910.524,BS_INV-15_T_S01
29194,367943.783,2262065.754,910.736,BS_INV-15_T_S01
29195,367890.661,2262065.775,910.069,BS_INV-15_T_S01
29200,368076.737,2262085.229,908.937,BS_INV-15_T_S01
29201,368050.175,2262085.21,909.885,BS_INV-15_T_S01
29202,368023.679,2262085.299,910.487,BS_INV-15_T_S01
29203,367997.107,2262085.151,910.763,BS_INV-15_T_S01
29204,367970.475,2262085.229,910.77,BS_INV-15_T_S01
29205,367943.832,2262085.276,910.772,BS_INV-15_T_S01
29206,367917.158,2262085.177,910.508,BS_INV-15_T_S01
29207,367890.762,2262085.16,910.354,BS_INV-15_T_S01
29208,367917.216,2262065.793,910.363,BS_INV-15_T_S01
29210,368023.53,2262046.186,910.289,BS_INV-15_T_S01
29211,368076.651,2262046.321,909.1,BS_INV-15_T_S01
29225,368049.996,2262046.206,909.779,BS_INV-15_T_S01
29228,368076.778,2262026.74,909.193,BS_INV-15_T_S01
29229,368050.132,2262026.722,909.814,BS_INV-15_T_S01
29230,368023.637,2262026.691,910.255,BS_INV-15_T_S01
29231,367997.051,2262026.638,910.467,BS_INV-15_T_S01
29232,367970.338,2262026.722,910.137,BS_INV-15_T_S01
29233,367943.74,2262026.707,910.08,BS_INV-15_T_S01
29234,367916.979,2262026.721,909.532,BS_INV-15_T_S01
29235,367890.52,2262026.653,909.192,BS_INV-15_T_S01
29241,367970.257,2262299.708,924.494,BS_INV-15_T_S01
29242,367943.917,2262299.831,921.711,BS_INV-15_T_S01
29243,367917.291,2262299.729,919.425,BS_INV-15_T_S01
29371,367997.045,2262358.267,917.624,BS_INV-15_T_S01
29372,367970.447,2262358.285,918.001,BS_INV-15_T_S01
29373,367943.885,2262358.252,918.651,BS_INV-15_T_S01
29374,367917.189,2262358.231,922.78,BS_INV-15_T_S01
29375,367890.296,2262358.323,919.031,BS_INV-15_T_S01
29380,368076.769,2262377.823,916.919,BS_INV-15_T_S01
29381,368050.168,2262377.799,917.814,BS_INV-15_T_S01
29382,368023.429,2262377.759,925.296,BS_INV-15_T_S01
29383,367996.95,2262377.812,918.549,BS_INV-15_T_S01
29384,368023.517,2262358.252,919.641,BS_INV-15_T_S01
29385,367970.464,2262377.787,918.839,BS_INV-15_T_S01
29386,367917.16,2262377.854,918.784,BS_INV-15_T_S01
29387,367890.418,2262377.78,925.686,BS_INV-15_T_S01
29399,367943.784,2262377.692,922.107,BS_INV-15_T_S01
29401,368050.196,2262358.201,916.747,BS_INV-15_T_S01
29403,367890.503,2262299.751,919.779,BS_INV-15_T_S01
29408,368076.824,2262319.213,913.237,BS_INV-15_T_S01
29409,368050.181,2262319.186,913.98,BS_INV-15_T_S01
29410,368023.5,2262319.222,915.66,BS_INV-15_T_S01
29411,367997.064,2262319.194,916.051,BS_INV-15_T_S01
29412,367970.272,2262319.219,917.367,BS_INV-15_T_S01
29413,367943.9,2262319.262,918.96,BS_INV-15_T_S01
29414,367917.289,2262319.321,920.051,BS_INV-15_T_S01
29415,367890.836,2262319.33,920.517,BS_INV-15_T_S01
29416,368076.765,2262358.247,915.79,BS_INV-15_T_S01
29420,368076.688,2262338.785,914.545,BS_INV-15_T_S01
29421,368050.132,2262338.781,915.504,BS_INV-15_T_S01
29422,368023.596,2262338.783,916.252,BS_INV-15_T_S01
29423,367996.957,2262338.739,916.877,BS_INV-15_T_S01
29424,367970.384,2262338.81,917.85,BS_INV-15_T_S01
29425,367943.81,2262338.797,918.739,BS_INV-15_T_S01
29426,367917.238,2262338.797,917.134,BS_INV-15_T_S01
29427,367890.693,2262338.734,918.069,BS_INV-15_T_S01
30515,367499.939,2262085.154,914.761,BS_INV-15_T_S01
38750,367366.788,2262299.802,909.198,BS_INV-15_T_S01
38755,367393.376,2262299.72,911.43,BS_INV-15_T_S01
38758,367486.214,2262202.219,917.973,BS_INV-15_T_S01
38759,367508.455,2262202.261,913.427,BS_INV-15_T_S01
38761,367508.482,2262221.739,913.318,BS_INV-15_T_S01
40697,367366.934,2262124.227,915.13,BS_INV-15_T_S01
40698,367393.503,2262124.202,914.909,BS_INV-15_T_S01
43755,367841.939,2262299.886,919.423,BS_INV-15_T_S01
43772,367842.188,2262202.13,915.075,BS_INV-15_T_S01
43773,367842.114,2262241.185,917.313,BS_INV-15_T_S01
43789,367842.152,2262221.708,916.253,BS_INV-15_T_S01
44490,367842.053,2262319.312,919.147,BS_INV-15_T_S01
44491,367366.929,2262319.286,909.049,BS_INV-15_T_S01
44492,367842.031,2262377.754,917.366,BS_INV-15_T_S01
44494,367842.134,2262358.303,917.897,BS_INV-15_T_S01
44495,367366.896,2262358.396,907.443,BS_INV-15_T_S01
44497,367842.064,2262338.776,918.46,BS_INV-15_T_S01
44538,367842.195,2262124.122,911.257,BS_INV-15_T_S01
