UPN,N_Y,E_X,Elv_Z,Source,Date_Scanned
28631,367943.801,2262806.738,896.528,BS_INV-16_B_S01,12/8/2025
28632,367917.239,2262806.741,895.646,BS_INV-16_B_S01,12/8/2025
28633,367890.667,2262806.798,894.655,BS_INV-16_B_S01,12/8/2025
28635,367943.744,2262767.884,898.018,BS_INV-16_B_S01,12/8/2025
28636,367970.324,2262767.942,899.104,BS_INV-16_B_S01,12/8/2025
28637,367996.98,2262767.814,901.086,BS_INV-16_B_S01,12/8/2025
28638,368023.446,2262767.799,901.356,BS_INV-16_B_S01,12/8/2025
28641,368076.737,2262728.902,904.411,BS_INV-16_B_S01,12/8/2025
28642,368050.104,2262728.815,904.065,BS_INV-16_B_S01,12/8/2025
28643,368023.608,2262728.865,903.323,BS_INV-16_B_S01,12/8/2025
28644,367996.965,2262728.774,902.276,BS_INV-16_B_S01,12/8/2025
28645,367970.348,2262728.832,902.012,BS_INV-16_B_S01,12/8/2025
28646,367943.818,2262728.726,901.135,BS_INV-16_B_S01,12/8/2025
28647,367917.208,2262728.839,900.335,BS_INV-16_B_S01,12/8/2025
28648,367890.582,2262728.844,899.485,BS_INV-16_B_S01,12/8/2025
28654,368050.079,2262748.311,902.556,BS_INV-16_B_S01,12/8/2025
28655,368023.503,2262748.35,902.239,BS_INV-16_B_S01,12/8/2025
28656,367996.92,2262748.332,901.648,BS_INV-16_B_S01,12/8/2025
28657,367970.364,2262748.29,900.953,BS_INV-16_B_S01,12/8/2025
28658,367943.771,2262748.306,899.46,BS_INV-16_B_S01,12/8/2025
28659,367917.107,2262748.354,898.952,BS_INV-16_B_S01,12/8/2025
28660,367890.646,2262748.353,898.791,BS_INV-16_B_S01,12/8/2025
28665,368076.754,2262767.844,902.816,BS_INV-16_B_S01,12/8/2025
28666,368050.138,2262767.873,901.262,BS_INV-16_B_S01,12/8/2025
28667,368076.76,2262748.243,903.385,BS_INV-16_B_S01,12/8/2025
28670,368076.764,2262826.305,900.414,BS_INV-16_B_S01,12/8/2025
28703,368050.083,2262826.303,899.411,BS_INV-16_B_S01,12/8/2025
28704,368023.509,2262826.305,898.847,BS_INV-16_B_S01,12/8/2025
28705,367996.824,2262826.254,898.14,BS_INV-16_B_S01,12/8/2025
28706,367970.32,2262826.322,896.881,BS_INV-16_B_S01,12/8/2025
28707,367943.725,2262826.281,896.043,BS_INV-16_B_S01,12/8/2025
28708,367917.032,2262826.254,894.585,BS_INV-16_B_S01,12/8/2025
28709,367890.584,2262826.308,894.553,BS_INV-16_B_S01,12/8/2025
28734,367579.623,2262455.793,903.867,BS_INV-16_B_S01,12/8/2025
28862,367629.608,2262416.794,906.338,BS_INV-16_B_S01,12/8/2025
28865,367709.322,2262416.717,907.885,BS_INV-16_B_S01,12/8/2025
28866,367736.083,2262416.759,910.102,BS_INV-16_B_S01,12/8/2025
28868,367788.975,2262416.791,909.728,BS_INV-16_B_S01,12/8/2025
28869,367815.504,2262416.774,910.674,BS_INV-16_B_S01,12/8/2025
28875,367579.497,2262416.841,904.848,BS_INV-16_B_S01,12/8/2025
28894,367629.451,2262455.761,906.078,BS_INV-16_B_S01,12/8/2025
28895,367656.108,2262455.768,906.128,BS_INV-16_B_S01,12/8/2025
28896,367682.578,2262455.755,906.998,BS_INV-16_B_S01,12/8/2025
28897,367709.183,2262455.801,907.339,BS_INV-16_B_S01,12/8/2025
28898,367735.781,2262455.734,908.346,BS_INV-16_B_S01,12/8/2025
28899,367762.393,2262455.849,908.843,BS_INV-16_B_S01,12/8/2025
28901,367815.485,2262455.858,909.289,BS_INV-16_B_S01,12/8/2025
28909,367579.439,2262436.28,904.232,BS_INV-16_B_S01,12/8/2025
28910,367629.181,2262436.286,906.08,BS_INV-16_B_S01,12/8/2025
28911,367655.91,2262436.3,907.427,BS_INV-16_B_S01,12/8/2025
28912,367682.598,2262436.36,907.539,BS_INV-16_B_S01,12/8/2025
28913,367709.143,2262436.286,907.903,BS_INV-16_B_S01,12/8/2025
28914,367735.72,2262436.309,908.217,BS_INV-16_B_S01,12/8/2025
28915,367762.274,2262436.299,908.949,BS_INV-16_B_S01,12/8/2025
28917,367815.532,2262436.328,910.41,BS_INV-16_B_S01,12/8/2025
28989,367917.295,2262709.242,901.508,BS_INV-16_B_S01,12/8/2025
29245,368076.721,2262572.876,910.956,BS_INV-16_B_S01,12/8/2025
29246,368050.077,2262572.789,910.546,BS_INV-16_B_S01,12/8/2025
29247,368023.536,2262572.814,909.935,BS_INV-16_B_S01,12/8/2025
29248,367996.936,2262572.837,909.734,BS_INV-16_B_S01,12/8/2025
29249,367970.346,2262572.822,909.27,BS_INV-16_B_S01,12/8/2025
29250,367943.909,2262572.85,909.132,BS_INV-16_B_S01,12/8/2025
29251,367917.257,2262572.863,908.79,BS_INV-16_B_S01,12/8/2025
29252,367890.65,2262572.842,908.113,BS_INV-16_B_S01,12/8/2025
29257,368076.752,2262592.294,909.918,BS_INV-16_B_S01,12/8/2025
29258,368050.075,2262592.289,910.214,BS_INV-16_B_S01,12/8/2025
29259,368023.479,2262592.341,909.723,BS_INV-16_B_S01,12/8/2025
